dateonunit_date,UnitName,Susceptible,Colonized,Infected,SusceptibleX,SusceptibleX_vanc,SusceptibleX_all,SusceptibleX_ppi,admission,discharge,coe_score,ltachsnf,loshrscalc,isolationorder4,female,age,inpatient_days_prior,inpatient_icu_days_prior,priorencounters365,HCW_contacts,practitioner_contacts,nursing_contacts,unknown_contacts,therapist_contacts,tech_contacts,other_contacts,hcwconnectionsnew,therapistconnsnew,practitionerconnsnew,nursingconnsnew,otherconnsnew,techconnsnew,unknownconnsnew,unknownconnsnew_vre365,techconnsnew_vre365,otherconnsnew_vre365,nursingconnsnew_vre365,therapistconnsnew_vre365,practitionerconnsnew_vre365,hcwconnectionsnew_vre365,N,transfer
9/30/1960,INTUnit2,14,4,0,12,6,12,13,1,0,4.0,0.055555556,,0.333333343,1.0,51.0,8.927083332999999,,2.0,17.61111111,0.0,12.61111111,1.166666667,0.111111111,3.722222222,0.0,15.11111111,0.0,0.0,8.666666667000001,0.0,5.722222222,0.7222222220000001,0.055555556,1.277777778,0.0,2.0,0.0,0.0,3.333333333,18,4.0
10/1/1960,INTUnit2,17,6,0,14,6,14,16,2,0,1.0,0.08695652300000001,,0.260869563,0.0,49.5,25.91527762,3.854166583,2.2608695030000003,18.0,0.086956522,12.47826087,1.52173913,0.086956522,3.652173913,0.17391304300000002,21.43478261,0.0,0.0,13.2173913,0.0,6.434782609,1.782608696,0.21739130399999998,1.6956521740000001,0.0,2.956521739,0.0,0.0,4.869565217,23,-1.0
10/2/1960,INTUnit2,18,6,0,17,8,17,18,2,3,0.5,0.083333336,217.3111115,0.25,0.5,48.0,7.505902708,1.7260416669999998,2.375,19.66666667,0.41666666700000005,12.04166667,1.5,1.208333333,4.333333333,0.166666667,19.625,0.583333333,0.0,11.0,0.0,6.583333333,1.4583333330000001,0.666666667,2.041666667,0.0,3.25,0.083333333,0.0,6.041666667,24,0.0
10/3/1960,INTUnit2,17,6,0,15,6,15,17,2,3,0.0,0.130434781,75.95555878,0.260869563,0.5,66.0,2.5760416459999997,,2.521739244,21.43478261,0.086956522,13.0,1.3478260869999998,0.869565217,5.304347826,0.826086957,19.08695652,0.17391304300000002,0.0,12.0,0.043478261,5.2173913039999995,1.6521739130000002,0.260869565,1.1304347829999999,0.043478261,2.565217391,0.0,0.0,4.0,23,2.0
10/4/1960,INTUnit2,16,8,0,14,6,14,18,2,0,0.0,0.083333336,,0.25,0.5,57.0,20.35694442,3.8986111039999995,2.5,18.625,0.166666667,13.04166667,1.125,0.625,3.416666667,0.25,18.83333333,0.083333333,0.041666667000000004,11.75,0.0,6.0,0.958333333,0.45833333299999995,1.9583333330000001,0.0,3.416666667,0.0,0.0,5.833333333,24,0.0
10/5/1960,INTUnit2,18,8,0,15,7,15,19,2,6,3.5,0.07692308,139.8222198,0.230769232,0.0,59.5,7.15277775,,2.384615421,18.03846154,0.153846154,10.26923077,1.5384615380000002,0.576923077,4.961538462,0.538461538,19.69230769,0.076923077,0.0,9.961538462,0.038461537999999997,8.076923077,1.5384615380000002,0.346153846,2.384615385,0.038461537999999997,2.923076923,0.0,0.0,5.692307692000001,26,4.0
10/6/1960,INTUnit2,19,7,0,17,7,17,19,3,3,0.0,0.115384616,115.9333344,0.307692319,0.333333343,51.0,3.370833319,,2.115384579,19.0,0.269230769,10.84615385,1.653846154,0.23076923100000002,5.423076922999999,0.576923077,19.0,0.038461537999999997,0.038461537999999997,9.423076923,0.384615385,7.653846154,1.4615384619999998,0.576923077,2.153846154,0.115384615,1.884615385,0.0,0.0,4.730769231,26,-3.0
10/7/1960,INTUnit2,17,6,0,14,5,14,16,1,2,0.0,0.08695652300000001,260.8166504,0.260869563,0.0,52.0,,,2.173913002,18.56521739,0.21739130399999998,12.30434783,1.434782609,0.0,4.565217391,0.043478261,20.95652174,0.0,0.0,10.82608696,0.0,8.782608696,1.3478260869999998,0.17391304300000002,2.739130435,0.0,2.3913043480000002,0.0,0.0,5.304347826,23,-1.0
10/8/1960,INTUnit2,15,5,1,13,5,13,15,0,2,,0.095238097,148.3999939,0.28571429800000003,,,,,3.4761905669999997,16.904761899999997,0.095238095,10.28571429,1.333333333,0.0,5.1428571430000005,0.047619048,24.14285714,0.0,0.0,9.095238095,0.0,13.80952381,1.2380952379999999,0.095238095,2.761904762,0.0,2.4761904759999998,0.0,0.0,5.333333333,21,3.0
10/9/1960,INTUnit2,16,5,1,14,5,14,15,1,4,0.0,0.09090909400000001,142.9125061,0.318181813,0.0,53.0,,,3.181818247,17.95454545,0.363636364,10.54545455,1.6818181819999998,0.272727273,4.6363636360000005,0.454545455,20.59090909,0.13636363599999998,0.090909091,9.681818182,0.045454545,9.454545455,1.181818182,0.22727272699999998,1.6818181819999998,0.045454545,2.727272727,0.0,0.045454545,4.727272727,22,6.0
