dateonunit_date,UnitName,Susceptible,Colonized,Infected,SusceptibleX,SusceptibleX_vanc,SusceptibleX_all,SusceptibleX_ppi,admission,discharge,coe_score,ltachsnf,loshrscalc,isolationorder4,female,age,inpatient_days_prior,inpatient_icu_days_prior,priorencounters365,HCW_contacts,practitioner_contacts,nursing_contacts,unknown_contacts,therapist_contacts,tech_contacts,other_contacts,hcwconnectionsnew,therapistconnsnew,practitionerconnsnew,nursingconnsnew,otherconnsnew,techconnsnew,unknownconnsnew,unknownconnsnew_vre365,techconnsnew_vre365,otherconnsnew_vre365,nursingconnsnew_vre365,therapistconnsnew_vre365,practitionerconnsnew_vre365,hcwconnectionsnew_vre365,N,transfer
10/20/1961,INTUnit5,7,2,0,5,4,5,2,1,3,0.0,0.0,144.16667180000002,0.444444448,0.0,68.0,0.267361083,,4.8888888360000005,43.0,1.7777777780000001,29.88888889,0.666666667,6.222222222,4.222222222,0.222222222,8.375,5.5,0.0,2.0,0.0,0.875,0.0,0.0,0.125,0.0,0.5,0.375,0.0,1.0,9,0.0
10/21/1961,INTUnit5,6,1,0,4,4,4,4,1,2,0.0,0.0,42.81666565,0.42857143299999995,1.0,68.0,13.82152771,2.624305542,5.7142858510000005,41.28571429,1.428571429,31.0,0.28571428600000004,4.714285714,2.4285714290000002,1.428571429,6.428571429,4.428571429,0.0,1.142857143,0.0,0.857142857,0.0,0.0,0.0,0.0,0.0,0.428571429,0.0,0.428571429,7,-1.0
10/22/1961,INTUnit5,4,1,0,3,3,3,3,0,1,,0.0,27.54999924,0.400000006,,,,,6.1999998089999995,50.2,2.8,37.8,0.2,5.6,3.8,0.0,6.25,4.75,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,5,2.0
10/23/1961,INTUnit5,5,1,0,5,4,5,2,2,0,0.0,0.0,,0.333333343,0.5,64.5,,,4.3333334919999995,33.16666667,3.166666667,23.33333333,0.333333333,3.833333333,2.0,0.5,2.833333333,1.5,0.0,0.666666667,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0
10/24/1961,INTUnit5,7,1,0,7,6,7,4,2,2,3.0,0.0,23.25,0.25,0.5,62.0,34.22638871,5.436805457999999,5.25,31.625,2.625,21.75,0.375,3.625,2.125,1.125,4.875,2.0,0.0,2.375,0.125,0.375,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.375,8,0.0
10/25/1961,INTUnit5,7,1,0,6,5,6,3,2,2,0.0,0.0,148.8583374,0.25,0.5,60.0,0.10277775,,5.5,31.375,2.875,21.375,0.0,3.25,2.5,1.375,4.8571428569999995,1.142857143,0.0,3.428571429,0.0,0.28571428600000004,0.0,0.0,0.14285714300000002,0.0,0.0,0.28571428600000004,0.0,0.428571429,8,1.0
10/26/1961,INTUnit5,8,1,0,6,4,6,4,3,3,0.0,0.0,428.81668089999994,0.111111112,0.666666687,64.33333588,,,3.5555555819999998,30.55555556,0.8888888890000001,22.44444444,0.333333333,2.666666667,2.222222222,2.0,4.555555556,1.333333333,0.0,3.111111111,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.222222222,0.0,0.222222222,9,-1.0
10/27/1961,INTUnit5,7,0,1,5,3,5,2,2,3,0.5,0.0,30.10555458,0.0,0.0,16.0,,,3.625,31.375,0.375,24.75,0.25,2.5,3.5,0.0,4.0,1.0,0.0,2.375,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.25,8,-1.0
10/28/1961,INTUnit5,5,0,1,4,2,4,2,1,0,2.0,0.0,,0.0,0.0,65.0,,,4.6666665080000005,32.83333333,1.0,23.5,0.333333333,3.5,4.333333333,0.166666667,5.5,0.666666667,0.0,3.333333333,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0
10/29/1961,INTUnit5,9,0,1,8,3,8,4,4,3,0.0,0.10000000099999999,131.5500031,0.0,0.5,65.5,47.72708329,,5.8000001910000005,31.3,3.5,21.0,0.6,2.5,2.2,1.5,4.0,1.0,0.0,2.555555556,0.222222222,0.111111111,0.111111111,0.0,0.0,0.111111111,0.0,0.222222222,0.0,0.333333333,10,-2.0
10/30/1961,INTUnit5,7,0,2,5,1,5,3,3,3,0.0,0.111111112,32.1277771,0.0,0.333333343,62.66666794,,,5.3333334919999995,33.11111111,2.555555556,22.77777778,0.5555555560000001,2.222222222,3.111111111,1.888888889,5.222222222,0.7777777779999999,0.111111111,3.5555555560000003,0.0,0.7777777779999999,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.111111111,9,2.0
10/31/1961,INTUnit5,9,0,2,2,1,2,3,4,1,0.0,0.09090909400000001,52.86666489,0.0,1.0,67.25,,,4.090909003999999,28.63636364,2.8181818180000002,21.81818182,0.272727273,2.090909091,1.545454545,0.090909091,5.090909091,0.818181818,0.272727273,3.545454545,0.0,0.454545455,0.0,0.0,0.090909091,0.0,0.363636364,0.181818182,0.090909091,0.727272727,11,0.0
11/1/1961,INTUnit5,12,0,2,5,1,5,6,4,5,1.5,0.071428575,40.55333328,0.0,0.0,60.75,6.226388875,,3.571428537,32.42857143,2.857142857,22.5,0.428571429,2.0,2.5,2.142857143,4.538461538,0.846153846,0.923076923,2.0,0.0,0.7692307690000001,0.0,0.0,0.0,0.0,0.153846154,0.076923077,0.0,0.23076923100000002,14,-2.0
11/2/1961,INTUnit5,10,0,1,5,2,5,5,2,4,1.5,0.0,32.71250153,0.0,0.5,39.5,15.82291658,,2.0,35.63636364,5.181818182,23.81818182,0.363636364,2.454545455,3.0909090910000003,0.727272727,7.1,2.1,1.0,3.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,11,-1.0
11/3/1961,INTUnit5,7,0,1,5,2,5,4,1,2,0.0,0.0,317.2333374,0.0,0.0,63.0,,,2.25,36.625,2.375,27.875,0.5,2.5,2.125,1.25,5.0,2.142857143,0.857142857,1.714285714,0.0,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.28571428600000004,8,1.0
11/4/1961,INTUnit5,8,0,0,6,4,6,4,2,1,0.0,0.0,108.61666869999999,0.0,0.0,23.5,,,0.5,32.75,2.375,24.5,0.25,2.375,3.25,0.0,3.166666667,1.0,0.0,1.333333333,0.0,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0
11/5/1961,INTUnit5,12,0,0,9,4,9,4,5,4,0.200000003,0.083333336,43.34999847,0.0,0.400000006,56.79999924,1.115624958,,3.083333254,27.58333333,3.083333333,20.0,0.25,1.8333333330000001,1.25,1.166666667,3.2,0.6,0.4,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0
11/6/1961,INTUnit5,14,0,0,11,3,11,3,6,3,0.166666672,0.071428575,22.83333397,0.0,0.833333313,59.16666794,9.161805542,2.05,3.5,29.57142857,4.214285714,19.14285714,0.571428571,1.857142857,2.928571429,0.857142857,5.230769231,0.923076923,0.538461538,3.0,0.0,0.7692307690000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0
11/7/1961,INTUnit5,18,0,0,15,5,15,4,7,8,0.0,0.055555556,38.75624847,0.0,0.571428597,67.7142868,2.142013854,1.029166667,2.9444444180000002,28.83333333,4.0,18.44444444,0.27777777800000003,1.388888889,2.722222222,2.0,5.714285714,1.0,1.142857143,3.071428571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-2.0
11/8/1961,INTUnit5,15,0,0,12,6,12,7,5,6,0.0,0.06666667,60.9944458,0.0,0.200000003,57.0,14.62060178,1.0979166459999998,4.533333302,30.93333333,2.4666666669999997,21.53333333,0.533333333,1.533333333,2.8,2.066666667,7.75,1.083333333,0.916666667,5.0,0.083333333,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-2.0
11/9/1961,INTUnit5,12,0,0,8,5,8,7,3,4,1.3333333729999999,0.0,33.45416641,0.0,0.0,37.33333206,,,4.5833334919999995,30.5,1.8333333330000001,22.91666667,0.333333333,2.25,3.083333333,0.083333333,5.181818182,0.363636364,0.181818182,3.727272727,0.0,0.9090909090000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-4.0
11/10/1961,INTUnit5,7,0,0,5,2,5,4,0,2,,0.0,38.39166641,0.0,,,,,4.0,26.71428571,2.0,19.14285714,0.428571429,1.714285714,2.857142857,0.571428571,7.0,0.0,1.0,5.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
11/11/1961,INTUnit5,6,0,0,5,2,5,3,1,3,0.0,0.0,69.33889008,0.0,1.0,44.0,,,2.3333332540000002,19.0,1.8333333330000001,14.66666667,0.666666667,1.0,0.5,0.333333333,2.0,0.333333333,0.0,1.6666666669999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0
11/12/1961,INTUnit5,6,1,0,6,2,6,1,4,0,0.0,0.0,,0.0,0.0,72.5,10.28263883,,2.428571463,22.71428571,3.285714286,14.85714286,0.857142857,1.285714286,1.142857143,1.285714286,2.0,0.2,0.0,1.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
11/13/1961,INTUnit5,11,1,0,9,3,9,2,4,4,0.0,0.0,47.86249924,0.083333336,0.25,60.5,0.85,,5.1666665080000005,22.33333333,0.916666667,16.33333333,0.333333333,1.5833333330000001,1.8333333330000001,1.333333333,3.7,0.2,0.0,3.4,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,12,0.0
11/14/1961,INTUnit5,11,1,0,8,2,8,4,4,4,0.5,0.0,32.13750076,0.083333336,0.5,59.0,8.836805499999999,1.81527775,9.0,28.91666667,1.75,20.91666667,0.75,2.0,3.083333333,0.41666666700000005,5.444444444,0.7777777779999999,0.0,3.888888889,0.0,0.7777777779999999,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,12,0.0
11/15/1961,INTUnit5,11,1,0,7,2,7,3,4,4,0.0,0.0,43.32500076,0.166666672,1.0,65.5,,,8.5,30.33333333,2.25,22.41666667,1.0,1.166666667,2.833333333,0.666666667,6.3636363639999995,0.363636364,0.0,5.0,0.0,1.0,0.0,0.0,0.090909091,0.0,1.0,0.0,0.0,1.0909090909999999,12,0.0
11/16/1961,INTUnit5,12,0,0,7,4,7,6,3,5,0.0,0.0,34.68333435,0.083333336,0.333333343,67.66666412,,,8.333333015,29.16666667,3.0,19.91666667,0.333333333,1.6666666669999999,3.5,0.75,7.454545455,0.454545455,0.090909091,6.272727272999999,0.0,0.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0
11/17/1961,INTUnit5,10,0,0,8,6,8,7,3,5,0.0,0.0,95.25,0.0,0.0,58.66666794,1.322222167,,3.0,25.6,2.1,19.3,0.2,0.5,3.5,0.0,6.714285714,0.0,0.0,5.428571429,0.0,1.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-2.0
11/18/1961,INTUnit5,6,0,0,6,3,6,5,1,2,2.0,0.0,59.09166718,0.0,1.0,74.0,,,3.5,32.0,1.166666667,24.0,0.166666667,3.0,3.166666667,0.5,5.2,0.8,0.0,3.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5.0
11/19/1961,INTUnit5,10,0,0,7,2,7,4,5,2,0.600000024,0.0,13.58333302,0.0,0.200000003,65.19999695,0.576388875,0.576388875,5.0,28.2,2.7,18.5,0.2,2.3,3.3,1.2,3.5,0.875,0.0,1.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-1.0
11/20/1961,INTUnit5,12,0,0,7,3,7,4,4,5,1.0,0.0,36.17666626,0.0,0.5,45.25,3.876388875,,4.5833334919999995,27.91666667,1.5833333330000001,20.91666667,0.333333333,2.083333333,2.083333333,0.916666667,7.1111111110000005,0.5555555560000001,0.0,5.666666667,0.0,0.7777777779999999,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0
11/21/1961,INTUnit5,12,0,0,8,5,8,4,5,4,0.200000003,0.0,46.02083588,0.0,0.400000006,68.59999847,9.827083292000001,1.114583333,3.916666746,32.5,2.916666667,22.5,0.41666666700000005,2.333333333,3.666666667,0.666666667,5.090909091,1.2727272729999999,0.0,3.1818181819999998,0.0,0.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-1.0
11/22/1961,INTUnit5,12,0,0,8,3,8,4,4,5,0.0,0.0,27.35000038,0.083333336,0.75,76.25,0.35069441700000004,,4.6666665080000005,28.75,1.8333333330000001,17.83333333,0.583333333,2.25,3.083333333,3.166666667,3.0,0.6,0.4,1.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0
11/23/1961,INTUnit5,11,0,0,7,4,7,4,4,3,1.0,0.09090909400000001,18.71666718,0.09090909400000001,0.5,53.0,15.52708329,11.72083329,1.181818128,33.18181818,5.454545455,20.63636364,0.454545455,2.1818181819999998,3.545454545,0.9090909090000001,3.8181818180000002,1.0909090909999999,1.0909090909999999,1.0909090909999999,0.0,0.545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-3.0
11/24/1961,INTUnit5,8,1,0,6,4,6,1,1,4,0.0,0.111111112,84.38749695,0.0,1.0,74.0,,,0.222222224,31.0,1.6666666669999999,23.22222222,0.444444444,2.555555556,1.4444444440000002,1.6666666669999999,3.375,1.0,0.0,2.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0
11/25/1961,INTUnit5,5,1,0,3,1,3,2,1,1,0.0,0.0,50.09999847,0.0,0.0,75.0,7.9,2.897916667,1.1666666270000001,33.5,5.166666667,24.66666667,0.0,2.5,1.166666667,0.0,4.166666667,0.833333333,0.833333333,2.0,0.0,0.5,0.0,0.0,0.333333333,0.0,1.0,0.0,0.333333333,1.6666666669999999,6,1.0
11/26/1961,INTUnit5,6,1,0,5,2,5,3,2,1,0.0,0.0,18.78333282,0.0,1.0,58.0,,,1.5714285369999998,36.57142857,3.714285714,23.14285714,0.571428571,2.857142857,3.428571429,2.857142857,3.714285714,1.285714286,0.0,1.857142857,0.14285714300000002,0.428571429,0.0,0.0,0.14285714300000002,0.0,0.0,0.14285714300000002,0.0,0.28571428600000004,7,-1.0
11/27/1961,INTUnit5,6,1,0,6,3,6,6,1,4,0.0,0.0,81.97083282,0.0,0.0,67.0,5.8868055,1.042361083,1.0,36.42857143,2.285714286,25.57142857,0.428571429,4.428571429,3.285714286,0.428571429,4.8571428569999995,1.571428571,0.0,3.0,0.0,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.28571428600000004,7,3.0
11/28/1961,INTUnit5,6,1,0,5,3,5,4,4,1,0.75,0.0,31.83333397,0.0,0.75,60.5,7.247222207999999,,2.428571463,34.0,3.714285714,22.85714286,0.14285714300000002,2.857142857,3.0,1.428571429,6.714285714,1.428571429,1.142857143,3.571428571,0.0,0.571428571,0.0,0.0,0.14285714300000002,0.0,0.0,0.428571429,0.0,0.571428571,7,-2.0
11/29/1961,INTUnit5,7,1,0,4,2,4,5,2,3,0.0,0.0,30.1222229,0.0,0.0,71.0,,,2.25,29.625,3.875,15.375,0.25,2.625,3.375,4.125,4.666666667,1.0,1.333333333,1.6666666669999999,0.0,0.666666667,0.0,0.0,0.0,0.0,0.166666667,0.333333333,0.0,0.5,8,2.0
11/30/1961,INTUnit5,8,1,0,5,2,5,5,4,1,0.0,0.0,28.63333321,0.111111112,0.25,70.5,42.85937498,30.08263888,4.222222328,31.0,2.555555556,20.66666667,0.444444444,3.4444444439999997,1.7777777780000001,2.111111111,4.1111111110000005,0.8888888890000001,0.0,2.888888889,0.111111111,0.222222222,0.0,0.0,0.111111111,0.0,0.8888888890000001,0.111111111,0.0,1.111111111,9,-4.0
12/1/1961,INTUnit5,7,0,1,5,2,5,4,0,4,,0.0,106.0291672,0.125,,,,,4.625,32.625,0.5,24.5,0.625,3.625,3.375,0.0,6.75,2.0,0.0,3.875,0.0,0.875,0.0,0.0,0.25,0.0,0.875,0.0,0.0,1.125,8,0.0
12/2/1961,INTUnit5,4,0,0,3,2,3,2,0,1,,0.0,47.01666641,0.25,,,,,7.25,38.25,0.25,31.5,0.0,3.0,3.5,0.0,4.0,0.75,0.0,2.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0
12/3/1961,INTUnit5,5,2,0,3,2,3,5,4,1,0.25,0.0,9.433333397,0.14285714900000002,0.25,64.5,14.5916666,4.52152775,6.142857075,34.71428571,2.5714285709999998,22.28571429,0.0,3.285714286,2.5714285709999998,4.0,3.5,0.666666667,0.5,1.8333333330000001,0.166666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-1.0
12/4/1961,INTUnit5,8,1,0,6,4,6,6,3,2,0.0,0.111111112,18.60833359,0.222222224,0.0,49.0,19.62013881,7.851388854,4.0,37.88888889,4.666666667,24.55555556,0.333333333,3.666666667,3.111111111,1.5555555559999998,7.125,1.375,1.375,4.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,9,1.0
12/5/1961,INTUnit5,10,1,0,7,5,7,6,4,1,0.0,0.09090909400000001,20.21666718,0.181818187,0.5,73.5,,,3.181818247,31.09090909,2.1818181819999998,22.54545455,0.090909091,2.9090909089999997,2.1818181819999998,1.181818182,5.727272727000001,0.727272727,0.0,4.272727273,0.0,0.727272727,0.0,0.0,0.272727273,0.0,0.727272727,0.0,0.0,1.0,11,0.0
12/6/1961,INTUnit5,13,1,0,10,7,10,10,4,6,2.25,0.0,35.6222229,0.14285714900000002,0.5,57.5,28.50231467,6.124999944,4.428571224,30.35714286,0.214285714,23.35714286,0.35714285700000004,3.285714286,2.357142857,0.7857142859999999,7.142857143,0.571428571,0.0,5.785714286,0.214285714,0.571428571,0.0,0.0,0.071428571,0.071428571,0.571428571,0.0,0.0,0.7142857140000001,14,-2.0
12/7/1961,INTUnit5,10,0,0,8,6,8,6,2,3,0.0,0.0,71.26111603,0.200000003,1.0,51.0,,,5.1999998089999995,35.0,1.6,24.1,0.2,4.9,3.1,1.1,10.0,3.0,0.1,5.8,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-2.0
12/8/1961,INTUnit5,7,0,0,5,4,5,5,1,0,0.0,0.0,,0.14285714900000002,1.0,76.0,,,6.142857075,32.28571429,1.285714286,23.14285714,0.14285714300000002,5.0,2.5714285709999998,0.14285714300000002,10.71428571,2.5714285709999998,0.571428571,6.142857143,0.0,1.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-2.0
12/9/1961,INTUnit5,6,0,0,4,3,4,4,0,2,,0.0,36.68333435,0.166666672,,,,,6.166666508,39.16666667,2.0,26.66666667,0.333333333,5.666666667,4.5,0.0,11.5,4.666666667,0.666666667,5.0,0.0,1.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0
12/10/1961,INTUnit5,6,0,0,6,4,6,4,2,1,2.5,0.0,81.66666412,0.166666672,0.5,73.0,6.1347222079999995,,6.833333492,38.83333333,1.333333333,26.16666667,0.333333333,5.166666667,4.0,1.8333333330000001,4.833333333,2.166666667,0.0,2.166666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0
12/11/1961,INTUnit5,9,0,0,6,4,6,4,4,2,0.0,0.0,20.26666641,0.111111112,0.5,73.0,5.621527625,,7.666666508,27.88888889,1.4444444440000002,18.11111111,0.444444444,3.0,2.444444444,2.444444444,4.1111111110000005,1.6666666669999999,0.0,2.222222222,0.0,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-1.0
12/12/1961,INTUnit5,10,0,0,6,3,6,5,3,2,0.0,0.0,21.69166565,0.10000000099999999,0.0,42.0,,,6.400000095,36.7,3.2,24.6,0.5,3.4,3.2,1.8,7.9,2.1,0.0,4.5,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-2.0
12/13/1961,INTUnit5,9,0,0,6,3,6,6,1,2,0.0,0.0,22.69166565,0.111111112,1.0,83.0,,,4.0,44.33333333,4.8888888889999995,28.55555556,0.111111111,4.777777778,4.222222222,1.7777777780000001,12.66666667,1.4444444440000002,1.6666666669999999,8.777777777999999,0.0,0.7777777779999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0
12/14/1961,INTUnit5,9,0,0,5,3,5,5,2,2,2.5,0.0,46.46666718,0.111111112,0.0,57.5,,,4.0,34.55555556,2.0,24.88888889,0.222222222,4.777777778,2.111111111,0.5555555560000001,8.125,2.25,0.0,5.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.0
12/15/1961,INTUnit5,7,0,0,4,3,4,4,0,3,,0.0,113.90000149999999,0.14285714900000002,,,,,5.142857075,29.85714286,0.0,23.85714286,0.428571429,3.142857143,2.4285714290000002,0.0,6.666666667,0.666666667,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
12/16/1961,INTUnit5,5,0,0,3,2,3,3,1,1,0.0,0.0,39.98333359,0.0,0.0,79.0,4.94652775,,4.599999905,46.8,0.2,36.8,0.6,5.6,3.2,0.4,7.4,1.2,0.0,5.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0
12/17/1961,INTUnit5,6,0,0,5,3,5,5,2,0,0.0,0.166666672,,0.0,0.5,57.0,21.26076383,7.470138875,5.3333334919999995,49.33333333,6.666666667,32.5,0.5,6.166666667,1.6666666669999999,1.8333333330000001,7.4,3.4,0.0,3.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-1.0
12/18/1961,INTUnit5,7,0,0,5,3,5,5,1,0,0.0,0.14285714900000002,,0.0,0.0,75.0,,,4.857142925,39.85714286,4.714285714,26.42857143,0.14285714300000002,4.571428571,3.285714286,0.7142857140000001,8.857142857000001,2.714285714,0.571428571,4.571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
12/19/1961,INTUnit5,9,0,0,7,4,7,5,2,1,0.0,0.111111112,55.98333359,0.0,0.0,47.0,,,3.8888888360000005,37.33333333,2.777777778,27.33333333,0.111111111,3.5555555560000003,1.888888889,1.6666666669999999,7.666666667,1.5555555559999998,0.333333333,5.0,0.111111111,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-1.0
12/20/1961,INTUnit5,9,0,0,7,4,7,4,1,3,0.0,0.0,92.76667023,0.0,1.0,80.0,,,4.1111111639999995,33.22222222,3.666666667,22.11111111,0.444444444,3.4444444439999997,2.666666667,0.8888888890000001,6.25,1.125,0.875,3.0,0.125,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4.0
12/21/1961,INTUnit5,11,0,0,9,5,9,5,5,3,0.400000006,0.0,60.08333588,0.0,0.800000012,62.79999924,9.876041625,1.02777775,3.636363745,35.36363636,2.454545455,25.45454545,0.272727273,2.363636364,2.9090909089999997,1.9090909090000001,4.9,0.7,0.0,3.5,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-3.0
12/22/1961,INTUnit5,10,0,0,7,5,7,5,2,3,0.0,0.0,17.51111221,0.0,0.5,51.0,,,3.200000048,37.6,2.1,28.5,0.2,3.5,3.2,0.1,7.222222222,1.4444444440000002,0.222222222,5.1111111110000005,0.0,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-1.0
12/23/1961,INTUnit5,8,0,0,6,5,6,4,1,1,0.0,0.0,49.31666565,0.0,1.0,62.0,,,3.375,35.75,0.875,26.625,0.0,5.375,2.75,0.125,11.85714286,5.1428571430000005,0.0,5.857142857,0.0,0.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0
12/24/1961,INTUnit5,10,0,0,9,5,9,5,3,3,0.0,0.0,152.1166687,0.10000000099999999,0.0,62.33333206,0.779166667,0.779166667,2.700000048,35.2,2.7,22.9,0.2,3.5,4.3,1.6,9.666666667000001,2.0,0.0,6.444444444,0.0,1.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0
12/25/1961,INTUnit5,10,0,0,10,6,10,4,4,4,0.25,0.0,84.90416718,0.10000000099999999,0.5,48.5,,,2.099999905,36.4,2.5,25.7,0.3,2.8,3.4,1.7,4.6,0.9,0.3,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-2.0
12/26/1961,INTUnit5,8,0,0,8,4,8,2,1,2,0.0,0.125,30.34166718,0.0,1.0,72.0,30.17638883,,3.625,38.0,1.875,28.5,0.125,2.375,2.5,2.625,6.25,1.375,0.625,3.625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.0
12/27/1961,INTUnit5,12,0,0,7,3,7,2,6,4,0.666666687,0.083333336,29.38750076,0.0,0.5,62.83333206,,,2.75,29.5,1.0,21.41666667,0.083333333,2.333333333,2.0,2.666666667,5.0,1.363636364,0.0,3.272727273,0.0,0.363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-4.0
12/28/1961,INTUnit5,10,0,0,4,3,4,1,2,3,1.0,0.0,20.97222137,0.10000000099999999,0.5,59.5,2.676388875,,2.0,29.8,3.6,19.8,0.0,2.0,2.5,1.9,4.75,0.625,0.375,3.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-2.0
12/29/1961,INTUnit5,7,0,0,6,3,6,1,0,1,,0.0,21.48333359,0.14285714900000002,,,,,2.428571463,32.57142857,1.285714286,27.14285714,0.0,1.714285714,2.4285714290000002,0.0,7.857142857,1.142857143,0.14285714300000002,6.428571429,0.0,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0
12/30/1961,INTUnit5,9,0,0,8,5,8,2,3,0,0.666666687,0.0,,0.333333343,0.333333343,46.0,,,1.888888836,30.33333333,2.444444444,23.55555556,0.111111111,2.0,2.222222222,0.0,8.125,0.75,0.5,6.25,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0
12/31/1961,INTUnit5,12,0,0,10,6,10,5,3,4,0.666666687,0.0,84.40000153,0.25,0.333333343,41.33333206,16.855555499999998,1.02777775,2.5,28.91666667,3.333333333,17.58333333,0.0,2.083333333,3.25,2.666666667,7.7,0.4,1.0,5.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0
1/1/1962,INTUnit5,11,0,0,7,4,7,5,3,3,0.0,0.09090909400000001,32.21666718,0.181818187,0.666666687,67.33333588,7.40902775,2.644444417,2.4545454980000003,32.27272727,1.454545455,25.45454545,0.181818182,2.363636364,2.090909091,0.727272727,7.8,0.6,0.0,6.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-1.0
1/2/1962,INTUnit5,10,0,0,6,3,6,3,2,2,0.0,0.10000000099999999,43.73333359,0.10000000099999999,0.0,47.5,,,2.099999905,32.0,1.9,23.0,0.6,3.1,2.8,0.6,6.555555556,1.4444444440000002,0.222222222,4.1111111110000005,0.0,0.7777777779999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-1.0
